id,location_id,title,event_start
bfdeb4d0-8add-46cc-a778-afcf86f1ac4f,155041,Jessie Reyez,2023-01-19 20:00:00
bfdf48db-e4d9-485d-9e05-6a1bbce8a10a,29807,APEX - 15 Years Madness,2023-02-25 18:00:00
c031c1b7-34af-4659-8c3c-78a6355a7d2d,162266,Unum Festival 2023,2023-06-01 23:59:00
c03af0a7-da9d-468a-8f61-cba819c0f114,14546,Sfera Ebbasta - Summer Tour 2023,2023-08-09 21:00:00
c073db62-d8ab-4c95-8ea3-3cbf95a30b53,26657,Natalia Osipova | Force of Nature,2023-01-21 20:00:00
b0327376-696d-4603-b9c5-14cb4e9f22ec,13262,Tankcsapda,2023-01-01 19:00:00
b059d5f6-5475-4906-994d-68136f6254f9,11208,MANOWAR - Anniversary Tour,2023-02-25 08:00:00
b0632175-8bb0-4507-8277-1ec8c2f795a8,16444,Natural History Museum Silent Disco,2023-01-27 22:00:00
b06d0101-c4a5-4443-a844-82ed5052d7f4,1502,AfroVibz,2023-02-04 23:30:00
b0708e21-4a9e-4c1c-ab2f-1b50991819ea,138413,Have Faith in Trance Sping Edition,2023-04-29 18:00:00
b077acaa-ff00-4368-a2e4-d644e356b759,147805,Estonian National Ballet - Swan Lake,2023-01-14 14:30:00
b077b507-4bcf-4a31-9065-3326beba5afb,16834,Karnaval Festival 2023,2023-02-18 12:00:00
b092e49d-905d-4c95-9dc2-366f016733ce,101070,HÔUSE WØRK,2023-02-04 22:00:00
b0a3b0fd-a880-4fe8-b323-a1e1e5f6a38d,168362,Cyanure Dance,2023-01-21 22:00:00
b0a95be6-0dd6-4f93-a546-db33e9af4836,145590,Sabaton,2023-02-09 18:30:00
b0bb9ced-2e4f-44b0-94a4-d62ce335e882,2010,Laura Tesoro,2023-02-18 19:00:00
b0e3dd1c-849b-4792-b7d6-9ad49c1a6daa,9768,B Young,2023-01-18 20:00:00
b0eccd94-31bb-4827-9499-47e5dc121586,11310,Manchester City VS Tottenham Hotspur,2023-01-19 21:00:00
b10f2e65-2604-4f65-bc0e-d0cbc9993b5c,11212,Limitzz // Caves 2023 | March 18 | Extra Edition,2023-03-18 20:00:00
b1115bea-ae8c-4cec-a4c3-a6645c01bc2f,162083,Charlie and the Chocolate Factory,2023-01-14 14:30:00
b13e5be7-dd48-4fb9-b872-dbc7e9f5dd8f,182139,Musical Aladdin - Un diamante en bruto​,2023-01-28 18:00:00
b1669688-34da-4d94-8100-cdc4b1476907,41,Backdoor,2023-04-29 22:00:00
b202037a-40df-4cbe-9f4f-39851b05dd43,130,Ondergronds w/ Stan Christ & more,2023-02-10 23:30:00
b21a05ec-c75d-4a61-aabd-985b5f103c60,82359,Bende van Ellende,2023-01-06 18:00:00
b243b10b-e9a6-4dd2-aa3c-4b425bf8f061,21609,"Derby Motoreta's Burrito Kachimba",2023-01-07 21:00:00
b25c3118-ce55-470f-8fc5-72f72fb6953d,35,"Tropenrooster - Latin, Dancehall & African tunes!",2023-02-10 23:00:00
b2668142-b2e7-4ee2-87d3-509b900c5d45,149002,IFFR - Aftersun,2023-01-31 19:45:00
b28c0cc5-3bae-43db-bac0-ba36f93af672,155706,Lovumba,2023-02-10 21:00:00
b2964673-89d5-417a-9e4d-d4770e7cc164,1467,Shadow Of Intent - Supports - Antwerp,2023-01-09 19:00:00
b2ae47bb-1e84-4b37-86db-15bba2420b0f,145939,Desi Beatz presents Babbulicious Live!,2023-02-04 22:00:00
b2b1dd79-a030-409d-849d-7f91c9c15090,16001,Despistaos,2023-03-10 21:00:00
b2c0bc06-f584-4be3-9587-83517d3e162a,162083,Igone de Jongh,2023-01-12 20:15:00
b2d24c95-40fc-4487-a4f8-d5039300e8a0,21421,Kate Bollinger,2023-01-22 19:30:00
b2f9c942-c32e-4015-a5e2-c8c3d9f8dece,9243,De vernuftige edelman Don Quichot van La Mancha,2023-02-07 20:00:00
b2fa3547-f12d-4c49-a464-54c379f4fccc,1427,Emmerkesfuif Winter Edition 2023,2023-02-03 21:00:00
b2fbae11-7a75-42b1-8b63-9af2b8bc47f1,12648,New Rules,2023-01-27 20:30:00
b30f8a55-4cd5-4044-8b93-86f3e748b455,82140,KV Mechelen - KV Kortrijk,2023-01-21 18:15:00
b311e278-5df4-4cb6-b1ff-24e7b351027c,21895,Fabio Porchat,2023-02-10 19:30:00
b3246ed9-7792-4336-b0e8-3c419d0e953a,6,Super Social - Lobi,2023-01-13 23:00:00
b32917fd-1236-4c23-9f00-0ffc4217ebe5,85175,Teenage Dream,2023-01-07 23:59:00
b32a6738-8960-4a1c-8872-b3a38e5557b6,133,Vrienden van Amstel Live 2023 | 14 januari,2023-01-14 20:00:00
b331588a-9d61-4222-9e10-914efd2a78eb,12796,Maxime Le Forestier,2023-03-17 20:00:00
b35ce6db-7960-43d2-86ff-77d341405ec9,182052,Blaudzun,2023-04-26 20:15:00
b3b62963-266e-4f8e-83b7-4d5877cd4f62,14639,ByeAlex és a Slepp,2023-07-28 18:00:00
b3fcc876-8084-4ec7-81a5-11dfa1a2b623,14234,Ne Geestige Kerst,2023-01-03 20:00:00
b3fd9010-a137-450c-a3c8-9e5dd6e45bc2,14639,Dzsúdló,2023-05-06 17:00:00
b40aa2fd-2215-4832-8608-131d5b6c7eb8,22901,Beartooth,2023-03-11 19:00:00
b42fb4f8-0137-4984-8323-25c8f5cfc063,182113,Conway the Machine,2023-01-31 22:00:00
b48e1bfd-2fa6-41d3-a01f-84ec455cb377,1547,9 Years of Drop That w/ Delta Heavy + Techno Floor by Mattermind,2023-01-06 23:00:00
b4ae20c7-c873-4c67-b399-3d221f6be6f8,7206,Crazy P & Joe Goddard,2023-01-27 22:00:00
b4b166bd-b14b-4377-93e1-b118b14efa67,184046,VBX at The Loft | NYD,2023-01-01 18:00:00
b4c53fa1-3a03-4f52-b08d-a2ed48009ae9,2009,Joe Satriani: Earth 20202 - 2023 Tour,2023-04-16 20:00:00
b4fc1e31-aef1-4017-88d7-da9226aef0b0,76097,Peter Heerschop en Viggo Waas,2023-01-14 21:45:00
b4fff27c-4c1c-42a5-b633-bdc616020bb2,142427,Les Miserables,2023-02-21 20:00:00
b514cb4b-af16-43f8-aa39-97571a54b9b7,181456,Orchestra Del Maggio Musicale Fiorentino On Tour,2023-02-27 20:45:00
b52cad43-3281-4c44-935e-c7ce307a21a2,30,Moody Mehran - Match Box,2023-01-07 23:00:00
b537b855-18c8-4dfa-83de-d916eca08736,135,Depeche Mode,2023-05-16 20:00:00
b588d221-6730-463c-a644-dd1f70924864,41,Adje,2023-03-04 19:30:00
b59a904f-db1f-471e-963a-7702fb9173ac,16343,Måneskin,2023-04-28 19:00:00
b5a6929a-dbc3-4e0f-b1a7-4e57d9679b92,13262,Csaknekedkislány,2023-01-06 19:00:00
b5d1b1df-041e-4772-9d9d-32108dd8f959,22246,Daniel Auteuil,2023-02-02 20:00:00
b5d3bf1f-2d55-4716-a43b-3d23b83b1902,165593,Isabelle Beernaert - Oxytocine,2023-01-20 20:00:00
b5fab4fb-ee5b-495b-90fa-84826aa019ff,179354,karakter,2023-01-21 22:00:00
b6045fde-b9f2-4cbe-a6db-5e49267368c0,7726,Rijksmuseum,2023-01-05 12:15:00
b63ecbc9-1ca2-462a-8270-0d3e825dd6d2,11961,Louis Tomlinson,2023-10-20 20:00:00
b648ec9e-222a-47ef-87e3-9faf5ce994cd,26038,Edwin Evers,2023-03-25 20:00:00
b6849cae-d277-4c88-a4e4-17dde319ff1c,2042,Bowie Live,2023-01-13 20:00:00
b6a37131-7ca9-4c41-882a-7e1fabda3b68,38700,Cult Clash,2023-01-27 23:00:00
b6c37529-8f5a-4052-8490-6ef924c62fd5,160434,Brrrewda,2023-01-14 13:00:00
b72c2960-9402-4ff1-8a78-2b5c65fb7d11,45,"BackToBase | Dissolver, Benwal, Bastienne",2023-01-14 23:00:00
b75f7a6a-76b7-4af5-af17-860741f5dc84,7279,HD Life presents: Lunar Wonderland,2023-01-26 23:00:00
b7a6acbb-1565-48ed-99cf-73b4f9bf2114,14331,The Barber of Seville,2023-02-02 18:45:00
b7a9245a-a9d3-4917-96e6-871230c27788,21872,Marchica Formigal,2023-03-04 18:00:00
b7dd82ae-f46a-41d5-bfb5-54348b4d45b6,133,Qmusic Top 40 Awards,2023-02-03 20:00:00
b81d5ccc-79fb-4900-a8d1-7a263a1d8728,14836,50th Anniversary Of Sun Ra - s Space Is The Place,2023-01-31 19:00:00
b834cbb0-4d31-4426-bc11-436373167355,16447,La Mancha lovagja (2023. előadásai),2023-01-01 15:00:00
b8566d3c-71dd-4e25-8269-2b7f8eebac72,15598,Concerto,2023-01-28 20:00:00
b861597c-6b85-4f9f-8a44-31e5073393a8,25402,Dream theater,2023-02-18 19:15:00
b8675518-259f-4bcf-9e28-1716f8d0f533,14300,Arif,2023-02-04 20:00:00
b87b60ed-83ef-486b-ba70-d5e462de73bf,466,Vrienden van Amstel Live Afterparty,2023-01-05 11:00:00
b891db36-46c0-44d6-a083-c48700778e09,12796,The Musical Box,2023-01-12 20:00:00
b8b36e18-bc32-4bf2-9bbb-b2553c9d4123,167877,Placebo,2022-12-02 20:00:00
b91b9f78-e19a-4d7d-8176-a9cf02b0f508,6407,Pieter Derks - Uit Het Niets,2023-01-25 20:15:00
b923224f-b301-4064-8215-8b3e370e0d9c,180321,We Will Rock You,2023-02-11 15:30:00
b92aa308-9e3f-413c-8fe8-b0fea3a11c87,8621,Daniël Arends - God Is Mijn Rechter,2023-05-03 21:00:00
b93960fc-db62-46f4-98b5-7ce5e78ea1f3,18,Caroline Polachek,2023-02-24 20:00:00
b9497eee-cd86-42cd-bbea-3f6197c9f602,2172,Maarten Westra Hoekzema,2023-02-09 20:30:00
b94ff75a-624e-4d60-b8fe-ff92abcead81,126494,Pride And Prejudice,2023-02-04 19:30:00
b95b3c73-caaf-4c1a-9864-8d5b8b88c9d0,167802,Velocity,2023-01-20 23:00:00
b9676bef-d9cb-4b67-a9a3-bd123f50695b,88170,Bumaye - Dancehall Afrobeat Latin,2023-02-04 22:00:00
b97c69ee-81d6-4827-9bf3-0528a356e25b,170605,Grand Opening,2023-01-13 23:00:00
ba230d35-3958-4cbb-8620-5b2741de6082,95,Altoooooh!,2023-02-11 21:00:00
ba3dd094-143c-4f5c-abb6-b28164bbdbc4,8621,K3 Show Vleugels,2023-05-06 16:30:00
bb46c7e3-0c63-4db5-bd2b-904e1ec47ca0,38,Son Mieux,2023-03-31 19:00:00
bb8bf7b6-1a36-48c3-91ed-f1d9c1404f5b,10539,Cavalluna - Geheimnis der Ewigkeit,2023-01-28 20:00:00
bbd51af0-5f5d-4ccc-9cb9-4351be037c5c,252,Vuur & Sansouni,2023-01-28 23:30:00
bc1231e1-2441-4e41-9a68-f1a6ce47e3e7,71724,Gracie Abrams,2023-01-28 19:00:00
bc2c2c78-981f-4b2b-ac0a-314d2bc51293,169164,Courage Club,2023-02-17 19:00:00
bc34a340-d176-4de5-abc1-986725aeb4a1,357,Vitalic,2023-04-22 19:30:00
bc5faa06-461a-4d92-b8d9-fa7fb43f2f36,1628,Jaap van Zweden & The Concertgebouw Orchestra - Wagner,2023-01-08 14:15:00
bc75f04f-1dfb-4d6c-bb6a-cebe6b7473d3,146758,"CT Fest, Hedex",2023-02-04 22:00:00
b946c03a-9f78-43f2-9f49-c5cf08d93e55,86556,Városligeti Műjégpálya,2023-01-08 22:00:00
b9504980-a1cc-4729-bafe-f1399fe0dcce,168217,Charlie And The Chocolate Factory,2023-01-27 13:00:00
bac87945-63a7-4a5b-b57c-632d8b6b8a3f,30713,Julian Sas,2023-02-17 15:00:00
bae25033-02eb-4cc4-8bfe-d2ff43e2cfe2,152931,Emerge Festival 2023,2023-08-26 19:00:00
bae3f816-43ed-4206-b0b5-ba4ffac37e99,185767,Måneskin - Loud Kids Tour,2023-05-05 21:00:00
bb20d178-c9eb-43e3-8e33-55a7df1d7ef7,16250,L1nkn- P4rk- Stiff Bizkit,2023-01-07 18:00:00
bb261839-b8aa-434c-8a94-f545fdfcbd5e,178288,JOY - Vibes Eindhoven (was Mylc),2023-02-04 16:00:00
bb3d33da-67b4-4656-b96a-dcd7762f6f6a,182898,Anytime Is Lekkertime,2023-02-10 19:00:00
bb8f11af-950a-4d1f-a3a0-dde609a6493b,126470,Tiden är Vårt Hem,2023-03-08 18:30:00
bbb65a59-a901-430c-987b-6306fd797e6a,17033,The Choir of Man,2023-01-03 19:30:00
bbb95f4f-118a-4611-bf4f-98d72b1f705a,18249,Louis Tomlinson - Faith In The Future,2023-10-22 21:00:00
bbdaf228-0479-497f-aac0-5f6c00dc4a76,3493,LNR,2023-02-25 23:00:00
bbe96470-9eb2-4077-9e8f-4abca4d23656,151256,Filmevent - Zillion - Afterparty,2023-02-04 20:30:00
bbfb2cd1-eaa4-4e7b-a9cc-60db5fec54f9,12174,Matmatah + Cancre,2023-03-11 19:00:00
bbfea7b2-a798-43f3-bbe0-f5e3ca9fc54e,5350,The Dire Straits Experience,2023-05-25 20:45:00
bc20251f-d795-4be8-af24-3b001d51bbf7,168217,Umberto Tozzi,2023-02-19 20:00:00
bc2c24a2-746c-4879-855d-276cb57ad509,178374,Heaven Shall Burn - Trivium TOUR 2023,2023-02-14 17:30:00
bc2ef8a2-4e5b-4228-b1c5-3667c2a3f216,182756,Urban Elite,2023-01-27 23:00:00
bc36bc2a-6857-492b-b091-e08530c62298,66624,Sasha,2023-01-28 22:00:00
bc9b8a2b-aba8-4180-a61b-51f4d4b36cc5,126468,Boccacio Czaar Peter,2023-03-18 20:15:00
bd141c0f-f905-4aa3-a338-c49ef267b1a6,108096,Cantando Bajo la lluvia,2023-01-21 21:00:00
bd22f02c-a60f-4cca-a4f1-4c12acde6abb,168217,Camille,2023-03-25 10:30:00
bd513551-fcf1-4bbe-b7ed-5b2b870438ad,13262,Magashegyi Underground - Tegnapután 10. Éves Újrajátszó Koncert,2023-03-25 19:00:00
bd6e1d61-525a-4d32-acdf-b156943bedbf,182493,Weidepop 2023,2023-04-07 12:00:00
bd6e4118-1a17-4dde-bea1-d3d609066ae7,3665,Lieven Scheire - Artificiële intelligentie,2023-01-20 20:15:00
bd711e61-8264-4cb2-924f-42faea0b49a9,3028,Alban Ivanov,2023-02-12 19:00:00
bd76767b-5595-4a63-9671-f0f27ae1662b,149287,Traams,2023-01-21 19:00:00
bd7d99ba-5bd2-4a53-b27c-b3d10a8971ce,14639,Tankcsapda,2023-06-30 18:00:00
bda331e1-ed1e-477e-bcf7-855a7a337b9e,2029,Sera,2023-04-07 19:30:00
bdc1bfb9-dd6d-44bf-932c-42c1cf792691,198709,SDP - Ein Gutes Schlechtes Vorbild,2023-05-26 18:00:00
bdcae0e2-4318-4146-9cc5-2500d32bb874,2356,BLIND GUARDIAN - The God Machine Tour 2023,2023-09-23 19:00:00
bde0e982-8161-4b9d-9e98-a45836c71f86,18927,Mamacita - R&B edition - Paterskerk,2023-01-28 18:00:00
be04fa24-87b6-49d1-a4bc-33259cd9bfe5,11186,Wim Helsen - Niet Mijn Apen - Niet Mijn Circus,2023-04-05 20:00:00
be287a83-0889-4ff1-b669-8ee8c8ce9cdf,175909,Rundfunk - Todesangstschrei,2023-01-20 20:00:00
be3cd8e8-6489-45a0-ac61-ba19516aa6c8,15952,Helloween,2023-09-02 19:00:00
be455944-4b0f-4766-9974-ffb61aaab180,14836,Ahmed Fakroun,2023-02-19 19:00:00
be5ad728-6fc2-4fba-b248-14a92d66b25b,181882,I Hate Models x Regal,2023-02-04 23:00:00
be5b76c4-8f25-4801-8fd7-9ea790bb0740,1068,Dans Dans,2023-02-03 21:00:00
be7fd98b-657c-4620-94a9-6e152f7af443,2252,"Daniel Howell - We're All Doomed - Tour 2023",2023-02-24 20:00:00
beb0f007-0105-426a-ba3e-63fb6912688d,135,Stromae - Multitude Tour,2023-11-23 20:00:00
bec098fd-d32d-4738-b8b8-e4f59e76e280,111351,Strand Of Oaks,2023-01-24 19:00:00
bec9d08c-4deb-4fb9-bfa7-7444ea7521f5,1507,Disco-Train Amstelveen Januari,2023-01-20 21:00:00
bee39068-2774-4b19-ad2f-b7a51a539b0c,25947,Faisal Kawusi - Politisch InKorrekt,2023-02-05 19:00:00
bf3c47da-30d3-46d8-9f68-089bb67942dc,22869,Bilbao BBK Live 2023,2023-07-06 21:30:00
bf6c2051-0255-42ef-9dcf-d6e19f205b82,27417,Ateez,2023-03-04 19:30:00
bf709451-1fea-4d30-a55f-c0c93baf2c46,2262,Lachende Köln,2023-02-11 18:00:00
bf9716eb-1822-420d-8a4a-30d9e00b5a47,5724,Acosta Danza,2023-02-11 20:00:00
bf971dce-ffb3-4e80-9e30-ed01ed41ec79,6296,An Evening With Bruce Dickinson,2023-01-16 17:00:00
bfb31681-16f4-4957-8162-dd94d8771702,1547,HAKKE360,2023-02-10 23:00:00
bfb60a72-a61e-402d-aad0-81f05d60a170,138413,Foute Feestje,2023-01-21 20:00:00
bfb9e793-2805-444a-a437-05acd4ed09b2,143121,"We All Love 80's 90's 00's NYE",2022-12-31 22:00:00
bff8aefb-5c0a-4974-8356-9f63c2d71ff0,176952,The Lumineers - Brightside World Tour 2023,2023-06-23 21:00:00
c0101b1b-4e6c-4339-8072-458dcead84a3,133,Nick & Simon - Nu of Ooit,2023-04-07 20:00:00
c041e2c4-157f-422b-9d8a-3b989a3df1e2,165176,Hoodie Allen,2023-02-09 19:00:00
c0521b15-dcf3-4eb4-84fc-587da1f957b4,10,De Kraaien,2023-01-28 19:30:00
c05d58da-4034-41ef-9fc9-aab39a07a3c9,18,Candy Dulfer,2023-02-08 21:00:00
c064cff3-2fff-4e16-967c-37e46a31e9b2,2987,Chris Brown | Under The Influence Tour,2023-02-15 19:00:00
c0709590-7e8e-4fa9-a2e3-0ece522747d3,16345,Ice Nine Kills,2023-05-25 21:00:00
c09d54bb-31d6-489b-b066-84c9322029d5,19794,Dave Chappelle,2023-02-11 19:30:00
c09e166a-18c1-48fe-b288-68f6167a8a82,16449,Teletech NYD,2023-01-01 21:00:00
c0da3225-9ae6-4f85-8c63-6fbb2f3f39db,100870,Boogie on ice,2023-02-03 20:58:00
c0ec99ab-48ef-404e-8832-77cc8f77914a,167303,Soul Live,2023-03-17 21:00:00
c11d7eba-3524-4658-b231-be5195aa1c8d,166407,Chase & Status - Hybrid Minds - Wilkinson - Friction,2023-02-11 14:00:00
c11fcaa0-ff21-44f3-8372-cb87b2a4bda0,146194,Unfold.art x SORA | Live Show,2023-01-08 12:00:00
c13ce258-2989-434a-b80f-3ae7bd1a4843,208,KT Tunstall,2023-02-21 19:00:00
c13fb5a9-d9ac-45b0-b0b1-b6cbc09980fe,77,Nyx donderdag,2023-01-19 22:00:00
c16d81fb-d76f-45bc-b2ef-e45461df1f84,15047,Reverend And The Makers,2023-02-02 15:30:00
c1cc64aa-074b-4702-8b3d-1980ca33fe3f,181456,Damien Rice,2023-03-31 21:00:00
c1ef1004-d4a9-44d3-8eef-cb3e44ea404c,1992,Isabelle Beernaert - Oxytocin,2023-01-26 08:00:00
c21a9cdc-3ed7-4bad-b41c-47c87f4a410e,18,Ramkot,2023-03-25 19:00:00
c236fa0a-8bec-4523-ad0c-7082e1217b3c,16194,Isteni Végjáték - David Javerbaum,2023-01-31 19:00:00
c25c2f99-4ad6-47c8-9251-e05e514c3ed2,115285,René Van Meurs - 2636,2023-01-11 20:15:00
c2726280-5bd7-43ee-9f15-3ae9e8fcb87f,5555,Mart Hoogkamer - Met Een Lach En Een Traan,2023-03-02 20:15:00
c2915adc-4f0c-4e5b-a030-199efac912be,76083,HAEVN,2023-02-02 20:15:00
c2a3830b-311a-48d1-b881-222cbc181a79,7206,Mr Scruff,2023-01-21 20:00:00
c2a4d6be-0b8e-4d8b-ae03-8521b2433567,15971,Flashforward - Vitalic,2023-04-21 22:00:00
c2c5ee87-3751-4ad8-abb3-654c1d3cd806,153319,Granda Boda & Touch United Presents Unique,2022-12-31 23:59:00
c2fca7ed-3b4c-430e-a26f-d7ca6a5da759,146466,Slapfunk x Radio Radio,2023-01-02 05:00:00
c3197e56-dac2-4c0d-b8ec-e6991a72ef8c,2262,Panic! At The Disco,2023-02-24 20:00:00
c321571a-a4f9-4476-b3a7-bb7fa0aa447e,7219,"Coroner's Court Opening Party- Young Marco And Courtesy",2023-01-28 23:00:00
c327f285-a05f-49ae-8349-a680069e26e6,50955,Susana Baca,2023-04-29 21:00:00
c34395f3-3a80-4f1b-90b3-7b71a2791470,1532,BRVTAL GENER4TION,2023-01-06 23:00:00
c3582fac-2e6a-4b01-b0fd-f042055bd9e9,166816,Leiva,2023-05-20 21:00:00
c3a29a99-a1ac-43e7-b81c-8303e90fcb71,9330,Bring Me The Horizon | Survival Horror EU Tour,2023-02-26 20:00:00
c3b8d30d-a684-4359-965b-6d79980ae28c,9505,BK Cyclocross Lokeren 2023,2023-01-14 10:00:00
c4218aa9-1b97-4e1f-b1e3-7b197356ee7b,1495,"HARD BOCK DRAUF: Cera Khin, Callush, Ave uvm.",2023-01-06 22:00:00
c42a6869-c9df-4db0-91a6-41962915bf08,169644,Symbiosis: Ignite x Synesthesia,2023-01-14 23:59:00
c44879c4-68ef-4adb-b817-47df765d0dc0,11767,Justin Bieber Justice World Tour,2023-01-21 19:30:00
c46deddd-0b9e-4ff9-a89f-4a7559635b2f,3028,Lorenzo,2023-03-10 20:00:00
c477c3f7-3c22-4521-b90e-c9bb8000e61a,171158,Watermelon: Vlad Caia,2023-01-20 23:59:00
c4b0d85c-7ff0-42ed-bf60-0a73b67797e1,158093,Happy Feelings,2023-01-13 23:00:00
c4dfd224-0025-40a7-b7ce-5945082953e7,133161,Versoix,2023-02-11 21:00:00
c4f214f1-3857-421a-b912-83c287d1570e,7079,Graspop Metal Meeting 2023,2023-06-15 10:00:00
c4f7c382-acd1-48eb-8999-034a204d90ea,144035,Ballet Bubbles,2023-01-27 20:00:00
c51af0ba-2d55-4dbc-a556-0a6e53d7d9b0,6931,Natte Visstick,2023-01-07 23:59:00
bb7380de-09f2-43a8-a38b-5eb71dd5a24a,54116,Walibi Bright Nights,2022-12-26 12:00:00
bb7d794e-cc5f-466d-afe4-abef22572102,125,Elements Techno,2023-01-13 22:00:00
bbadcc46-6f20-4f1b-a23e-4e5401465c06,20986,Merijn Scholten - Team Solo,2023-12-08 20:15:00
bbb2af38-9453-446c-9f59-85c9b890d8a1,2046,10 jaar Niels en Wiels,2023-04-02 14:00:00
bbb44b6d-6c6d-4f44-901b-d073bd81d7a5,26123,"Wat je moet doen als je over een nijlpaard struikelt - Chambres d'O",2023-02-05 13:30:00
bbdae7c1-eb11-4238-bb95-7bc485753a2d,16639,Liverpool | No Art UK Weekender,2023-04-30 14:00:00
bbe06a3d-f466-4178-9e28-9b80eb1373ec,10775,La Locura - Tropical Caribbean Night,2023-01-27 23:00:00
bbfc9cfb-5169-46c5-bd77-4796d6a21bee,118600,Wild Is Love,2023-01-03 16:00:00
bc052243-b779-4e6f-a5f9-9be582446915,16545,NEC Nijmegen vs Ajax,2023-01-08 14:30:00
bc298075-db30-4c81-bd24-29da7971fd4a,146581,Los Chikos del Maíz,2023-04-22 21:00:00
bc571984-dadb-4fde-8bf4-ab924abc0a07,43184,Lago Comedy Club,2023-02-04 20:30:00
bca4cf2f-ff38-4a55-9fd3-e04a3077385b,425,Vroeg Pieken - Waalhalla - Nijmegen,2023-03-10 20:00:00
bcd99b82-9481-45bb-8e03-bbcd4a3d1241,596,80-s Verantwoord,2023-01-28 21:00:00
bced7c7b-b331-413e-b9ca-d4b2fb5f663b,3310,We Are One - Festival,2023-02-11 22:00:00
bd0cf3e5-4dcd-4dd9-b998-7a3e4a5dc787,8081,Tar by Todd Field,2023-01-17 19:30:00
bd214530-37d9-480b-a61a-46c4c4d77342,45,toffler club x dansplicht,2023-01-20 23:00:00
bd6f8e18-70af-4e78-b1ad-657e062558be,177258,K Motionz Presents: Crowd Control London,2023-03-10 22:00:00
bd73c611-376f-45e7-8bfb-8ef5a67dbf70,19650,Depeche Mode,2023-07-12 21:00:00
bd840937-b02f-42b9-830f-4eeaae8d0f46,183311,Henry Rollins - Good To See You,2023-02-05 20:00:00
bdddf1d7-2ed3-47f2-bf76-ca9c473a9201,1906,Shayo,2023-03-18 22:00:00
bdf1f0b6-0553-4b6f-9a20-c2fc4f18a0d0,140453,FC Bayern München vs FC Köln,2023-01-24 20:30:00
be175175-f64b-4536-b172-533202316885,21110,Cartel Kingsday 2023,2023-04-27 12:00:00
be2d7656-7ffe-4c81-930a-44285991bf39,3674,Sandsteinhöhlen,2023-02-04 22:00:00
be3a4d87-3230-424f-bf71-7de68a6b596e,11991,Ojete Calor,2023-04-15 21:00:00
be7bf78f-7177-42c9-b5a2-c66df96f5448,9025,Fuego,2023-01-20 23:59:00
beabfc08-6fbd-4658-b93c-6e6ab19692b5,123482,A-Fever,2023-01-27 20:30:00
bef48aa8-6946-4332-ad55-d29178daae6d,27928,Dreamboys,2023-04-06 19:30:00
bf0d9cb2-11da-4294-9ea4-68551b830f34,5613,You Me At Six,2023-02-11 17:30:00
bf17aea4-f5ee-4020-b629-8e9ef5964acd,20882,Több Mint Klezmer 25 éve - A Sabbathsong Klezmer Band újévi Koncertje,2023-01-05 19:00:00
bf273a28-0098-4664-8620-216479fe9faa,208,XINK,2023-02-24 19:00:00
bf295bd3-7e7f-46bd-93dd-1b2ff0e1b3d3,195,Verknipt Festival 2023 - Saturday,2023-06-10 12:00:00
bf8b943a-1b13-43c3-83b9-06793a370b84,23732,High 5ive Winter Fest 2023,2023-01-28 14:00:00
bfadfcbf-f4ea-4b9f-b607-2489ca8ec443,21621,Pantomima Full: En su cabeza era espectacular,2023-01-07 22:30:00
bfd08300-2838-4843-9594-946817c4fdf9,2922,Fc twente - emmen,2023-01-06 20:00:00
bfdafb2f-7e90-4ff0-aae7-02b705160d93,38903,AÏE - DES MINES,2023-02-10 23:00:00
bfdc3762-0ad9-461c-a320-a81e4950d083,142427,Youp van ‘t Hek - De Laatste Ronde,2023-01-19 20:15:00
bff89afe-87ca-472c-a153-e369dbd8b50c,6678,Infected Mushroom,2023-03-04 19:00:00
bffda7f5-920a-42f5-b9c8-36d90c78e837,27025,Extremamente Desagradável | 17:30,2023-02-19 17:30:00
c00f2496-0246-4afa-b37c-e92907b1eccf,38903,"ParkingStone: LUSTSICKPUPPY, AQUARIAN, AUCO, BLOOD OF AZA, MIGUEL ANGELES, CNÀMHA",2023-02-04 23:59:00
c065c657-fdb8-4485-b36e-ffd509935847,12773,SuperCharged presents My Nu Leng,2023-02-10 23:00:00
c09f262a-0397-4a51-9e8a-430687677dc7,164242,Happy New Year Feelings Breda,2022-12-31 22:00:00
c0a1103a-0ef3-4545-ac85-27999807c550,12547,Tokio Hotel - Beyond The World Tour,2023-05-10 21:00:00
c0cfaa49-280b-4589-bc62-74ea75f2c1c4,168573,Raymond Van Het Groenewoud,2023-02-11 20:15:00
c0d7eeba-e144-4947-bf72-fd9257582075,14659,T78,2023-01-27 23:59:00
c10d04d9-3750-4bda-bdcb-4136b9fb21af,8081,Dhafer Youssef,2023-02-08 20:30:00
c1416898-5381-4b86-b435-5b89f4387c56,143998,Cirque du Soleil,2023-04-08 19:00:00
c15783e0-2268-48b2-97af-554233b349d3,2948,"Ich heb' dir die Welt aus den Angeln",2023-01-21 20:00:00
c15fa229-2d41-498d-84c8-195c8b296df3,147739,Una Noche Sin Luna,2023-01-15 19:30:00
c1960422-0c63-452d-889d-37d0085004c2,16717,The Watch Plays Genesis,2023-02-03 20:00:00
c1cac030-eba9-4868-8d58-cfe915c5f202,116406,De Bunker 25 Years Rave,2023-01-14 18:00:00
c1f3ae67-24d0-4dd1-9ec8-a35b62471294,162531,Natos y waor sevilla,2023-09-22 21:00:00
